972,0.186452143
975,-0.353633176
978,0.380820666
981,0.349331092
984,-0.006513826
987,0.052205893
991,0.050624946
994,0.12946305
997,-0.018043672
1000,0.428638558
1003,0.274124939
1006,0.22116773
1010,0.20440761
1013,0.053147742
1016,0.140045275
1019,0.150206575
1022,0.672813269
1025,0.033431118
1029,-0.050671592
1032,0.15355314
1035,0.334870805
1038,0.186791751
1041,0.061059745
1044,0.088037998
1048,0.106863819
1051,-0.007927216
1054,0.423199844
1057,-0.120261154
1060,0.103406834
1063,0.152589847
1067,0.268424014
1070,0.035884139
1073,0.256052536
1076,0.015400183
1079,0.280372831
1082,0.158502624
1085,-0.025506492
1089,0.241918358
1092,0.069811957
1095,0.229630223
1098,0.217812491
1101,-0.028362396
1104,0.142681675
1107,0.076255322
1111,0.38651167
1114,0.068192285
1117,0.189126669
1120,0.042350976
1123,0.078343191
1126,0.116891147
1129,0.150340812
1133,0.234604563
1136,0.139436844
1139,0.199437374
1142,0.118649362
1145,0.097301088
1148,0.252048906
1151,0.120244966
1155,0.131965826
1158,0.187164592
1161,0.16215981
1164,0.35706765
1167,0.138585264
1170,0.197549733
1173,0.188681175
1176,0.397086713
1180,0.24711844
1183,0.215012974
1186,0.323821461
1189,0.284184665
1192,0.295165831
1195,0.393140492
1198,0.200331371
1201,0.394261793
1205,0.369499812
1208,0.388613418
1211,0.448935209
1214,0.572118481
1217,0.515052603
1220,0.478574128
1223,0.663911703
1226,0.646627086
1230,0.74490328
1233,0.725595117
1236,0.875637108
1239,0.834740188
1242,0.870547362
1245,0.884541673
1248,1.072323862
1251,1.056710286
1255,1.102501717
1258,1.21421693
1261,1.26518923
1264,1.396761852
1267,1.468076213
1270,1.478114704
1273,1.683608505
1276,1.810790302
1279,1.858289689
1282,2.017844492
1286,2.11022899
1289,2.243711294
1292,2.463488412
1295,2.601743025
1298,2.785832384
1301,2.978411072
1304,3.15504966
1307,3.38216432
1310,3.562809641
1314,3.853051792
1317,4.112788616
1320,4.277384484
1323,4.742855846
1326,4.929028181
1329,5.301889547
1332,5.640930668
1335,6.023010923
1338,6.381271864
1341,6.799351339
1345,7.216876793
1348,7.680780581
1351,8.186377843
1354,8.746012269
1357,9.239274354
1360,9.92508093
1363,10.41594347
1366,10.96707869
1369,11.59235082
1372,12.49647134
1375,13.30139283
1379,14.40741689
1382,15.52280499
1385,16.30575839
1388,17.08653561
1391,17.81533841
1394,18.58386837
1397,19.37629887
1400,20.47642237
1403,21.44403708
1406,22.68980401
1409,24.16258268
1412,25.64989446
1416,27.43192151
1419,29.00916859
1422,30.84416598
1425,32.59357975
1428,34.37456812
1431,36.23745103
1434,37.96643376
1437,40.10280563
1440,42.15602805
1443,44.30430593
1446,46.75136474
1449,49.05648412
1453,51.53602885
1456,53.98725051
1459,56.52358275
1462,59.09567339
1465,61.72463692
1468,64.64425332
1471,67.49014875
1474,70.45748459
1477,73.56200832
1480,76.53191624
1483,79.51141019
1486,82.51828284
1489,85.64508885
1492,88.71147234
1496,91.77882318
1499,95.00099604
1502,98.27447714
1505,101.5003726
1508,104.6356626
1511,107.6655804
1514,110.5905366
1517,113.5814261
1520,116.1439632
1523,118.6518932
1526,120.9428557
1529,122.9918435
1532,125.3105665
1535,126.8585677
1538,128.3323212
1542,130.1842832
1545,131.1277305
1548,131.4466581
1551,131.3004174
1554,130.9676718
1557,130.0759356
1560,128.2895426
1563,125.7911619
1566,122.4126297
1569,118.6863936
1572,114.0308045
1575,108.6436844
1578,102.5753284
1581,96.18842466
1584,89.32199678
1587,82.40061128
1591,75.3563335
1594,68.55468883
1597,62.4212972
1600,56.77789558
1603,51.49749945
1606,46.5814403
1609,42.16592665
1612,38.11070367
1615,34.25393138
1618,30.71092369
1621,27.3503346
1624,24.19330445
1627,21.17396583
1630,18.45237093
1633,16.22218334
1636,14.19294002
1639,12.78258748
1642,11.92481925
1645,10.88801349
1649,9.649085706
1652,8.481042944
1655,7.79029355
1658,7.22700803
1661,6.355841874
1664,5.384898948
1667,4.464457748
1670,3.595373534
1673,3.265230081
1676,3.210030816
1679,3.196093006
1682,3.2717548
1685,3.367312715
1688,3.594138069
1691,3.925582269
1694,3.924006854
1697,4.168073736
1700,4.460572325
